景點介紹,景點照,景點名,評分,評論數,類型,
https://www.tripadvisor.com.tw/Attraction_Review-g13792757-d7952596-Reviews-Sunshine_Plaza_Outlet-Central_District_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/e8/17/a0/caption.jpg?w=500&h=400&s=1,日曜天地奧特萊,4.5 分 (共 5 分),172,百貨公司 • 購物中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13808541-d3946781-Reviews-Zhuilu_Old_Trail-Xiulin_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e9/3d/63/photo1jpg.jpg?w=500&h=400&s=1,錐麓古道,4.5 分 (共 5 分),232,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806931-d1992522-Reviews-Lanyang_Museum-Toucheng_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f4/2b/35/photo0jpg.jpg?w=500&h=-1&s=1,蘭陽博物館,4.5 分 (共 5 分),576,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13808541-d600369-Reviews-Eternal_Spring_Shrine-Xiulin_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/e4/af/37/cascada.jpg?w=500&h=-1&s=1,長春祠,4.0 分 (共 5 分),445,紀念碑和雕像,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d7716198-Reviews-Taipei_Metro_System-Zhongshan_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/d1/2b/c3/photo0jpg.jpg?w=500&h=-1&s=1,臺北捷運,4.5 分 (共 5 分),8303,鐵路服務 • 計程車和接駁車,
,,,,3,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13806753-d8871598-Reviews-Taiwan_High_Speed_Rail-Nangang_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f6/fd/5b/ta-img-20170414-175921.jpg?w=500&h=400&s=1,台灣高鐵,4.5 分 (共 5 分),2023,鐵路服務 • 公共交通系統,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d2015141-Reviews-Shennong_Street-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/c4/38/91/it-s-basically-an-alley.jpg?w=500&h=400&s=1,神農街,4.0 分 (共 5 分),695,史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13808515-d10020564-Reviews-Taipei_101_Countdown_Fireworks-Xinyi_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/78/d5/07/photo0jpg.jpg?w=500&h=-1&s=1,臺北101跨年煙火,4.5 分 (共 5 分),290,季節性煙火表演,
https://www.tripadvisor.com.tw/Attraction_Review-g13792460-d600507-Reviews-Anping_Fort_Anping_gubao-Anping_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/6c/f1/37/caption.jpg?w=500&h=-1&s=1,安平古堡,4.0 分 (共 5 分),672,史跡徒步區 • 軍事基地和設施,
https://www.tripadvisor.com.tw/Attraction_Review-g13806879-d6957001-Reviews-Yang_Ming_Shan_Qing_Tian_Gang-Shilin_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a8/e3/cc/caption.jpg?w=500&h=400&s=1,陽明山擎天崗,4.5 分 (共 5 分),98,國家公園 • 登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806634-d6554736-Reviews-Yanzihkou_Trail_Swallow_Grotto-Hualien_City_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/13/00/4b/4-yanzihkou-trail.jpg?w=500&h=400&s=1,燕子口步道,4.5 分 (共 5 分),219,登山步道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806888-d510033-Reviews-Yushan_National_Park-Shuili_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a3/e4/11/photo3jpg.jpg?w=500&h=-1&s=1,玉山國家公園,5.0 分 (共 5 分),63,山脈 • 國家公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806499-d2721486-Reviews-Big_City-East_District_Hsinchu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ae/f1/98/20181126-174718-largejpg.jpg?w=500&h=-1&s=1,新竹遠東巨城購物中心,4.5 分 (共 5 分),327,百貨公司 • 購物中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13792454-d4442667-Reviews-National_Museum_of_Taiwan_History-Annan_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/66/ac/fe/tainan-taiwan.jpg?w=500&h=-1&s=1,國立臺灣歷史博物館,4.5 分 (共 5 分),194,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d1596376-Reviews-TaipeiEYE-Zhongshan_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/be/50/19/caption.jpg?w=500&h=-1&s=1,臺北戲棚,4.5 分 (共 5 分),297,劇場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806712-d3929016-Reviews-Lugang_Old_Street-Lukang_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/1f/34/31/chinese-temple.jpg?w=500&h=400&s=1,鹿港老街,4.5 分 (共 5 分),341,史跡徒步區,
https://www.tripadvisor.com.tw/Attraction_Review-g13806900-d2428953-Reviews-Songshan_Ciyou_Temple-Songshan_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8a/07/ce/caption.jpg?w=500&h=400&s=1,松山慈佑宮,4.5 分 (共 5 分),249,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d2035719-Reviews-Confucius_Temple-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/4e/6e/f8/photo4jpg.jpg?w=500&h=-1&s=1,孔子廟,4.0 分 (共 5 分),628,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808607-d1642620-Reviews-Yingge_Ceramics_Street-Yingge_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/c7/77/ae/caption.jpg?w=500&h=-1&s=1,鶯歌陶瓷老街,4.0 分 (共 5 分),407,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806427-d3537820-Reviews-Beitou_Hot_Spring_Museum-Beitou_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/3f/5f/2a/photo0jpg.jpg?w=500&h=400&s=1,北投溫泉博物館,4.0 分 (共 5 分),468,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806837-d1737816-Reviews-Jinguashi_Gold_Ecological_Park-Ruifang_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/aa/76/b0/mtxx-20160821135943-largejpg.jpg?w=500&h=-1&s=1,金瓜石黃金博物園區,4.0 分 (共 5 分),426,景點和地標 • 建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13808444-d1769037-Reviews-Wulai-Wulai_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/32/ec/d7/photo0jpg.jpg?w=500&h=-1&s=1,烏來,4.0 分 (共 5 分),534,古蹟 • 地區,
https://www.tripadvisor.com.tw/Attraction_Review-g13808634-d2436755-Reviews-King_Car_Kavalan_Distillery-Yuanshan_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/62/4d/20/photo1jpg.jpg?w=500&h=-1&s=1,金車宜蘭威士忌酒廠,4.0 分 (共 5 分),314,釀酒廠,
https://www.tripadvisor.com.tw/Attraction_Review-g13806622-d4056280-Reviews-Wuling_Farm-Heping_District_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/29/ca/fc/caption.jpg?w=500&h=400&s=1,武陵農場,4.5 分 (共 5 分),173,農場,
https://www.tripadvisor.com.tw/Attraction_Review-g13806670-d2087111-Reviews-Orchid_Island_Lanyu-Lanyu_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a7/ae/c7/caption.jpg?w=500&h=-1&s=1,蘭嶼,4.5 分 (共 5 分),147,島嶼,
https://www.tripadvisor.com.tw/Attraction_Review-g13806822-d6956498-Reviews-Wuling-Ren_ai_Township_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/da/92/0c/caption.jpg?w=500&h=400&s=1,武嶺,4.5 分 (共 5 分),143,山脈,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d321213-Reviews-Lin_An_Tai_Historical_House_Museum-Zhongshan_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/3e/cf/08/lin-antai-old-homestead.jpg?w=500&h=400&s=1,林安泰古厝,4.5 分 (共 5 分),117,古蹟,
https://www.tripadvisor.com.tw/Attraction_Review-g13806451-d547332-Reviews-Museum_of_Contemporary_Arts_Taipei-Datong_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e8/b8/27/caption.jpg?w=500&h=400&s=1,台北當代藝術館,4.0 分 (共 5 分),244,藝術博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806451-d2049208-Reviews-Taipei_City_Mall-Datong_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/21/98/8b/20181023-123016-largejpg.jpg?w=500&h=-1&s=1,台北地下街,4.0 分 (共 5 分),705,購物中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13806774-d2692331-Reviews-Hsinchu_Cheng_Huang_Temple-North_District_Hsinchu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/31/90/c1/hsinchu-cheng-huang-temple.jpg?w=500&h=-1&s=1,新竹城隍廟,4.0 分 (共 5 分),375,宗教景點,
https://www.tripadvisor.com.tw/Attraction_Review-g13808400-d2035718-Reviews-National_Museum_of_Taiwan_Literature-West_Central_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/db/9b/b0/caption.jpg?w=500&h=400&s=1,國立台灣文學館,4.0 分 (共 5 分),286,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806715-d2461213-Reviews-Luodong_Night_Market-Luodong_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/32/8f/b3/caption.jpg?w=500&h=-1&s=1,羅東夜市,4.0 分 (共 5 分),503,跳蚤市場和街頭市集,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d2284097-Reviews-National_Taiwan_Museum-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/db/69/6d/national-taiwan-museum.jpg?w=500&h=-1&s=1,國立台灣博物館,4.0 分 (共 5 分),369,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d12226319-Reviews-Taoyuan_International_Airport_MRT-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/cd/8e/33/caption.jpg?w=500&h=-1&s=1,桃園機場捷運線,4.5 分 (共 5 分),1337,公共交通系統,
https://www.tripadvisor.com.tw/Attraction_Review-g13808671-d1383194-Reviews-Shin_Kong_Mitsukoshi_Mall_Taipei_Nanxi-Zhongshan_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/4c/eb/a3/getlstd-property-photo.jpg?w=400&h=-1&s=1,新光三越 (台北南西店),4.0 分 (共 5 分),193,購物中心,
,,,,4,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13792475-d11761469-Reviews-Christmasland_in_New_Taipei_City-Banqiao_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/93/d0/6d/2016-3d.jpg?w=500&h=400&s=1,新北市歡樂耶誕城,4.5 分 (共 5 分),306,文化活動,
https://www.tripadvisor.com.tw/Attraction_Review-g13806716-d554742-Reviews-Lu_Yeh_High_Land-Luye_Taitung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2d/38/83/img-20190701-064028-largejpg.jpg?w=500&h=-1&s=1,鹿野高台,4.0 分 (共 5 分),304,瞭望台 • 農場,
https://www.tripadvisor.com.tw/Attraction_Review-g13808513-d11930878-Reviews-Formosa_Boulevard_Station-Xinxing_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/74/65/8b/photo1jpg.jpg?w=500&h=400&s=1,美麗島站,4.0 分 (共 5 分),438,古蹟 • 建築物,
https://www.tripadvisor.com.tw/Attraction_Review-g13806620-d554775-Reviews-White_Sand_Bay-Hengchun_Pingtung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a8/b0/2e/nice-view-of-ocean.jpg?w=500&h=-1&s=1,白沙灣,4.0 分 (共 5 分),335,海灘,
https://www.tripadvisor.com.tw/Attraction_Review-g13808443-d17383580-Reviews-National_Center_for_Traditional_Arts-Wujie_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/45/5d/15/caption.jpg?w=500&h=400&s=1,國立傳統藝術中心傳藝文化園區,4.0 分 (共 5 分),527,古代遺址 • 景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13811256-d5123323-Reviews-Sector_Garage-Changhua_City_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/c2/35/66/caption.jpg?w=500&h=-1&s=1,扇形車庫,4.5 分 (共 5 分),209,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806568-d550582-Reviews-Shihtiping-Fengbin_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-o/12/b4/fe/7b/caption.jpg?w=500&h=400&s=1,石梯坪,4.5 分 (共 5 分),207,水域 • 景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806712-d6474588-Reviews-Tianhou_Temple-Lukang_Changhua.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/7d/4d/9a/caption.jpg?w=500&h=400&s=1,鹿港天后宮,4.5 分 (共 5 分),192,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13808444-d550260-Reviews-Wulai_Falls-Wulai_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/1a/42/90/fall-view-from-observation.jpg?w=500&h=400&s=1,烏來瀑布,4.0 分 (共 5 分),288,瀑布,
https://www.tripadvisor.com.tw/Attraction_Review-g13806454-d3581339-Reviews-Taipingshan_National_Forest_Recreation_Area-Datong_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e4/ac/40/taiwan-beech-trail.jpg?w=500&h=400&s=1,太平山國家森林遊樂區,4.5 分 (共 5 分),166,山脈 • 森林,
https://www.tripadvisor.com.tw/Attraction_Review-g13808534-d4608939-Reviews-Tunghai_University-Xitun_Taichung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/67/dc/63/caption.jpg?w=500&h=-1&s=1,東海大學,4.5 分 (共 5 分),437,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806886-d550668-Reviews-Liyu_Lake-Shoufeng_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/57/0b/1c/1520771043971-largejpg.jpg?w=500&h=400&s=1,鯉魚潭,4.0 分 (共 5 分),435,水域,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d561369-Reviews-National_Concert_Hall_Performances-Zhongzheng_District_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/d2/a2/93/caption.jpg?w=500&h=400&s=1,國家音樂廳,4.5 分 (共 5 分),140,劇場,
https://www.tripadvisor.com.tw/Attraction_Review-g13808541-d550677-Reviews-Su_Hua_Highway-Xiulin_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/ef/e7/e6/su-hua-highway.jpg?w=500&h=-1&s=1,蘇花公路,4.5 分 (共 5 分),182,自駕觀景遊,
https://www.tripadvisor.com.tw/Attraction_Review-g13806634-d13329345-Reviews-Dongdamen_Night_Market-Hualien_City_Hualien.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/9d/e0/b0/caption.jpg?w=500&h=-1&s=1,東大門夜市,4.0 分 (共 5 分),439,跳蚤市場和街頭市集,
https://www.tripadvisor.com.tw/Attraction_Review-g13806784-d9732914-Reviews-Shifen_Waterfall_Walk_Area-Pingxi_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/2c/07/d3/waterfall.jpg?w=500&h=400&s=1,十分瀑布園區,4.0 分 (共 5 分),650,景觀徒步區 • 瀑布,
https://www.tripadvisor.com.tw/Attraction_Review-g13806440-d1539433-Reviews-Liuhe_Tourist_Night_Market-Daliao_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/07/ff/ad/dscn1876-largejpg.jpg?w=500&h=-1&s=1,六合觀光夜市,3.5 分 (共 5 分),1255,跳蚤市場和街頭市集,
https://www.tripadvisor.com.tw/Attraction_Review-g13808894-d4801066-Reviews-Sun_Link_Sea_Forest_and_Nature_Resort-Zhushan_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/b5/4c/a3/a-nice-place-to-escape.jpg?w=500&h=-1&s=1,杉林溪森林生態渡假園區,4.5 分 (共 5 分),141,森林,
https://www.tripadvisor.com.tw/Attraction_Review-g13808853-d6553105-Reviews-National_Taiwan_Museum_Taiwan_of_Land_Bank_Exhibition_Hall-Zhongzheng_District_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/93/a0/06/caption.jpg?w=500&h=-1&s=1,國立台灣博物館土銀展示館,4.5 分 (共 5 分),108,特色博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806657-d2624620-Reviews-Juming_Museum-Jinshan_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/32/38/a8/caption.jpg?w=500&h=400&s=1,朱銘美術館,4.5 分 (共 5 分),186,藝術博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806921-d6554304-Reviews-Tamshui_Fisherman_s_Wharf-Tamsui_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/7c/f6/47/caption.jpg?w=500&h=400&s=1,淡水漁人碼頭,4.0 分 (共 5 分),424,景點和地標 • 碼頭和木板人行道,
https://www.tripadvisor.com.tw/Attraction_Review-g13806846-d3779709-Reviews-National_Science_and_Technology_Museum_Kaohsiung-Sanmin_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c0/aa/c4/national-science-and.jpg?w=500&h=-1&s=1,國立科學工藝博物館,4.5 分 (共 5 分),174,科學博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13806715-d7194086-Reviews-Yilan_Luodong_Forestry_Culture_Park-Luodong_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/e4/d6/8c/caption.jpg?w=500&h=400&s=1,宜蘭羅東林業文化園區,4.5 分 (共 5 分),222,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13806806-d1974076-Reviews-Dream_Mall-Qianzhen_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/99/9f/50/caption.jpg?w=500&h=-1&s=1,統一夢時代購物中心,4.0 分 (共 5 分),363,購物中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13808652-d10104159-Reviews-Gloria_Outlets-Zhongli_District_Taoyuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/0d/a8/8b/2023-christmas-13.jpg?w=500&h=400&s=1,華泰名品城,4.0 分 (共 5 分),237,工廠暢貨中心 • 購物中心,
https://www.tripadvisor.com.tw/Attraction_Review-g13806615-d1238697-Reviews-Gushan_Ferry_Pier-Gushan_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/b7/f3/ae/caption.jpg?w=500&h=-1&s=1,鼓山輪渡站,4.0 分 (共 5 分),573,渡輪,
https://www.tripadvisor.com.tw/Attraction_Review-g13806879-d2425533-Reviews-C_K_S_Shilin_Residence_Park-Shilin_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/c2/fd/7a/2018.jpg?w=500&h=-1&s=1,士林官邸公園,4.0 分 (共 5 分),314,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806648-d3733346-Reviews-Wufengchi_Waterfall-Jiaoxi_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/e5/7b/5d/wufengchi-waterfall.jpg?w=500&h=400&s=1,五峰旗瀑布,4.5 分 (共 5 分),355,瀑布,
https://www.tripadvisor.com.tw/Attraction_Review-g13806615-d2341444-Reviews-Kaohsiung_Museum_of_Fine_Arts-Gushan_Kaohsiung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a6/e2/34/caption.jpg?w=500&h=-1&s=1,高雄市立美術館,4.5 分 (共 5 分),180,藝術博物館,
https://www.tripadvisor.com.tw/Attraction_Review-g13792475-d10020559-Reviews-Pingxi_Sky_Lantern_Festival-Banqiao_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/49/3e/6c/view-from-below.jpg?w=500&h=400&s=1,新北市平溪天燈節,4.5 分 (共 5 分),261,文化活動,
,,,,5,1,
https://www.tripadvisor.com.tw/Attraction_Review-g13806800-d630676-Reviews-Chung_Tai_Chan_Monastery-Puli_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/97/3c/d8/4.jpg?w=500&h=400&s=1,中台禪寺,4.0 分 (共 5 分),180,,
https://www.tripadvisor.com.tw/Attraction_Review-g13806711-d3873364-Reviews-Xitou_Nature_Eduction_Area-Lugu_Nantou.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e5/1b/ce/caption.jpg?w=500&h=-1&s=1,溪頭自然教育園區,4.5 分 (共 5 分),251,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13806784-d7893254-Reviews-Shifen_Waterfall-Pingxi_New_Taipei.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/4a/73/87/2017-0713-10292100-largejpg.jpg?w=500&h=400&s=1,十份瀑布,4.0 分 (共 5 分),400,瀑布,
https://www.tripadvisor.com.tw/Attraction_Review-g13806620-d2240474-Reviews-Eluanbi-Hengchun_Pingtung.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c1/cd/5e/caption.jpg?w=500&h=400&s=1,鵝鑾鼻,4.0 分 (共 5 分),464,公園,
https://www.tripadvisor.com.tw/Attraction_Review-g13808605-d6427566-Reviews-Jimi_Square_Yilan_Station-Yilan_City_Yilan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f5/b7/f3/caption.jpg?w=500&h=-1&s=1,宜蘭火車站幾米廣場,4.0 分 (共 5 分),642,景點和地標,
https://www.tripadvisor.com.tw/Attraction_Review-g13792468-d1633174-Reviews-Guanziling_Hot_Spring-Baihe_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/41/7c/9c/photo2jpg.jpg?w=500&h=-1&s=1,關子嶺溫泉,4.5 分 (共 5 分),184,溫泉和間歇泉,
https://www.tripadvisor.com.tw/Attraction_Review-g13806498-d6956003-Reviews-The_Hinoki_Village-East_District_Chiayi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/da/b2/34/hinoki-village.jpg?w=500&h=400&s=1,檜意森活村,4.0 分 (共 5 分),246,景點和地標 • 森林,
https://www.tripadvisor.com.tw/Attraction_Review-g13806773-d1574303-Reviews-Garden_Night_Market-North_District_Tainan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/15/41/bd/dsc-0275-largejpg.jpg?w=500&h=400&s=1,花園夜市,4.0 分 (共 5 分),439,跳蚤市場和街頭市集,
